Date,Type,Gender,weather,Path
2002-10-29 21:19:51,formal,male,summer,"dataset\formal_men_summer\Search _ Better-Fitting, Better-Looking Men's Clothing & Accessories _ Bonobos.jpeg"
2007-07-12 01:06:14,formal,female,summer,dataset\formal_women_summer\BENCHMARK Women_s Wool Blend Stretch Low Rise Pants M9410 - Navy _ 14.jpeg
2004-02-19 06:28:50,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122259.png
2016-04-26 22:53:48,casual,male,winter,dataset\casual_men_winter\f25a9d4f-5143-4197-b743-9e42589b4607.jpeg
2015-06-08 22:29:44,formal,male,summer,dataset\formal_men_summer\Men’s Casual Outfits 2024 18 ideas_ Embodying stylish and street fashion #15.jpeg
2003-03-06 05:15:03,casual,female,winter,dataset\casual_women_winter\ee3e3b14-6b42-4fb3-9c2d-a983e1485969.jpeg
2007-01-15 20:40:41,formal,male,summer,dataset\formal_men_summer\Jake White Slim Fit Shirt.jpeg
2018-06-17 16:21:11,casual,female,winter,dataset\casual_women_winter\fall fashion 2022.jpeg
2000-11-30 09:39:20,formal,female,winter,dataset\formal_women_winter\afd1bd71-25ab-486f-98eb-1dc89b160c1c.jpeg
2009-04-24 05:08:27,casual,female,winter,dataset\casual_women_winter\Cardigan _ Jean Outfit 2022.jpeg
2018-02-23 19:02:24,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131624.png
2003-01-22 15:24:09,casual,female,summer,dataset\casual_women_summer\Screenshot_20240106-233817.png
2018-12-05 02:48:02,formal,male,summer,dataset\formal_men_summer\5 amazing inspirations for you gentlemen’s_.jpeg
2016-06-18 03:50:28,formal,male,winter,"dataset\formal_men_winter\Street Style 2022 - Street Fashion Photos, Inspiration, and Looks.jpeg"
2009-03-01 11:40:17,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.58.04_10489a34.jpg
2008-04-23 08:22:25,formal,male,summer,dataset\formal_men_summer\men's outfit.jpeg
2013-06-11 22:33:35,formal,male,summer,dataset\formal_men_summer\3f3a36a1-be83-4b18-adcb-709d02bdeff6.jpeg
2002-07-20 02:20:58,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-134549.png
2000-01-10 01:00:39,formal,male,summer,dataset\formal_men_summer\What Color Shoes To Wear With Blue Pants Brown Loafers Oxfords Men Outfit Idea Inspiration Lookbook.jpeg
2000-06-04 13:56:11,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171806.png
2016-09-15 08:56:30,formal,female,summer,"dataset\formal_women_summer\High Waisted Pants for Women, Regular Fit Pants Women, High Rise Trousers for Women, Office and Formal Pants for women (2).jpeg"
2010-10-06 04:29:40,casual,male,winter,dataset\casual_men_winter\9a60bb20-6d07-4210-a85e-c0afe23b7dc5.jpeg
2013-02-19 13:34:35,beach,male,Winter,dataset\beach_men\33 Best Beach Outfits for Men_ What to Wear at the Beach_.jpeg
2018-03-20 06:18:01,casual,male,winter,dataset\casual_men_winter\810dd3bf-4401-466c-a60c-9e1f0ce2c5ee.jpeg
2015-05-13 13:18:17,formal,male,summer,dataset\formal_men_summer\Gentlemen's Bible_.jpeg
2000-06-10 07:40:24,casual,male,summer,dataset\casual_men_summer\man style old money.jpeg
2008-03-24 05:53:11,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170706.png
2012-01-10 15:28:13,casual,female,summer,dataset\casual_women_summer\#charlidamelio.jpeg
2016-01-08 08:22:46,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-165724.png
2002-11-19 23:29:17,formal,female,summer,dataset\formal_women_summer\a718eacc-a12d-4205-a37f-a7a224d23a20.jpeg
2020-12-26 21:50:45,casual,male,winter,dataset\casual_men_winter\10 Style Commandments for December.jpeg
2005-09-20 16:58:43,formal,female,summer,dataset\formal_women_summer\Ifomt Bolt White Contrast Top - L _ White.jpeg
2000-04-02 17:50:12,formal,female,summer,dataset\formal_women_summer\Outfits 2023 _ Trendy Outfit ideas _ Summer Outfits.jpeg
2012-12-28 01:08:06,formal,male,summer,dataset\formal_men_summer\Summer Outfit Ideas For Men - Canvas Bag Leather Bag CanvasBag_Co.jpeg
2011-08-06 11:56:44,formal,male,summer,dataset\formal_men_summer\Shirt Outfit Ideas For Men.jpeg
2006-08-20 17:44:56,formal,male,summer,dataset\formal_men_summer\BEARD KING.jpeg
2011-05-08 20:00:54,casual,female,winter,dataset\casual_women_winter\1b33fc62-7422-4ac2-b379-d8e00ccb53cb.jpeg
2006-11-28 13:07:33,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-130653.png
2010-04-05 02:40:01,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-134036.png
2018-05-31 23:20:40,beach,male,Winter,dataset\beach_men\Men Honeymoon Outfits - 40 Outfits to Pack for Honeymoon.jpeg
2012-04-22 07:27:15,casual,male,winter,dataset\casual_men_winter\Elegance in Every Stitch_ Fashionable Leather Jackets City Sleek_ Leather Jackets Edition.jpeg
2015-04-22 17:10:21,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.58.02_f52fd0fa.jpg
2016-03-15 13:23:10,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132027.png
2002-08-07 13:44:52,formal,female,summer,"dataset\formal_women_summer\High Waisted Pants for Women, Regular Fit Pants Women, High Rise Trousers for Women, Office and Formal Pants for women (1).jpeg"
2006-11-17 10:43:49,casual,female,winter,dataset\casual_women_winter\3ce94697-a4a3-4d6b-a098-18e141d64b38.jpeg
2011-05-02 08:00:08,formal,male,summer,dataset\formal_men_summer\dd9d7533-6b42-459e-9108-63e851efeba6.jpeg
2019-02-21 03:19:11,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-120241.png
2019-06-24 21:56:46,casual,female,winter,"dataset\casual_women_winter\Pin by Dulce Espinosa on Ropa tumblr _ Causual outfits, Fashion outfits, Cute casual outfits.jpeg"
2016-03-19 09:22:24,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131401.png
2010-02-28 02:57:08,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-134449.png
2017-04-02 08:46:02,casual,female,winter,dataset\casual_women_winter\The Tattoo Artist  _ Boots Winter Outfit.jpeg
2016-06-30 19:50:18,formal,male,summer,"dataset\formal_men_summer\New Arrivals - Luxury Suits, Jackets _ Trousers for Men.jpeg"
2010-09-19 13:35:48,casual,male,summer,dataset\casual_men_summer\914cb191c0db87af89e67ee9c4612471.jpg
2003-06-28 04:54:17,formal,female,summer,dataset\formal_women_summer\Register - Login (1).jpeg
2009-03-11 17:04:34,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.22_2e8ed4b8.jpg
2020-05-12 12:38:07,casual,male,winter,dataset\casual_men_winter\5d9fff10-239b-4060-8e5d-9ffda4c57226.jpeg
2016-07-25 21:19:08,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.20_a1f5d0cb.jpg
2004-12-22 02:58:38,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-165812.png
2012-01-28 08:38:51,casual,male,winter,dataset\casual_men_winter\4ba4bf0b2515774258f3421b0ad9a8a6.jpg
2008-05-10 02:31:54,formal,female,summer,dataset\formal_women_summer\1dbeb971-4a67-4d94-8395-830e863aee7f.jpeg
2015-02-06 03:58:44,casual,male,summer,dataset\casual_men_summer\daa6452f950b3dc2354c2cbd4885bc68.jpg
2010-04-08 18:16:32,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-121954.png
2015-06-05 15:46:11,casual,female,winter,dataset\casual_women_winter\02786190-a452-45d1-a9d1-8fb59aceec58.jpeg
2012-03-04 00:09:00,casual,female,summer,dataset\casual_women_summer\efffa7a4-03e5-465a-9bc4-24040c46a2f3.jpeg
2002-01-09 13:20:01,casual,male,winter,dataset\casual_men_winter\Aran Fisherman Cable Knit Sweater Jumper_ 100_ Merino Wool Heavyweight Pullover - Crewneck Cable Knit Jumper - Made in Ireland.jpeg
2013-08-31 12:05:53,casual,female,winter,dataset\casual_women_winter\7504ea94-bd05-4228-b9dc-91b3c7408635.jpeg
2009-12-16 10:10:17,formal,male,summer,"dataset\formal_men_summer\Bonobos _ Better-Fitting, Better-Looking Men_s Clothing _ Accessories _ Bonobos.jpeg"
2004-10-04 10:45:59,formal,male,summer,dataset\formal_men_summer\Trendy Mens Clothing Online Collection By Qarot Men.jpeg
2019-06-29 07:39:32,casual,female,winter,dataset\casual_women_winter\15 Cute Cold Weather Outfits You_ll Need This Winter - Society19.jpeg
2018-11-01 12:12:02,formal,male,summer,dataset\formal_men_summer\Men's Street Style Photography _ FashionBeans.jpeg
2014-09-01 07:53:51,formal,male,winter,dataset\formal_men_winter\ae33cae2-edc0-469c-9236-5652df046b55.jpeg
2002-12-21 22:35:58,casual,female,winter,dataset\casual_women_winter\25 Gorgeous casual winter outfits You Should Buy This Year » 50_ off.jpeg
2003-10-29 21:28:00,casual,male,winter,dataset\casual_men_winter\bbbf7fdc-496e-4a38-89af-b63eb1dfdfaa.jpeg
2013-10-08 01:59:10,formal,female,summer,dataset\formal_women_summer\Women _ Blazers curated on LTK.jpeg
2004-08-25 09:02:22,beach,male,Winter,dataset\beach_men\The Basic Wardobe 4_0.jpeg
2010-01-02 18:28:45,casual,male,winter,dataset\casual_men_winter\31 Ways to Layer (and Stay Warm) This Winter.jpeg
2017-02-09 05:13:49,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131436.png
2001-04-04 11:17:12,beach,male,Summer,dataset\beach_men\sandals _ feet.jpeg
2002-07-10 12:14:17,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-170411.png
2003-04-30 12:49:09,formal,female,winter,dataset\formal_women_winter\Escada Fall 2017 Ready-to-Wear Fashion Show.jpeg
2006-01-04 17:13:16,formal,male,winter,dataset\formal_men_winter\Do You Know Your Dress Codes_ Learn the 15+ Dress Codes for Men.jpeg
2014-06-21 18:35:27,casual,female,winter,dataset\casual_women_winter\First Date Outfit Tips for Women.jpeg
2010-06-02 11:20:46,formal,male,summer,dataset\formal_men_summer\21_Dashing_Formal_Outfit_Ideas_For_Men_1_1200x1200.webp
2008-10-04 20:12:27,casual,female,winter,dataset\casual_women_winter\casual fall outfit.jpeg
2012-11-28 22:59:03,casual,female,winter,dataset\casual_women_winter\#outfit.jpeg
2005-08-11 18:56:47,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-134502.png
2005-09-06 17:10:11,formal,male,summer,dataset\formal_men_summer\The Gentleman_s Guide to Casual Fridays _ Patyrns (1).jpeg
2012-02-15 17:40:11,formal,male,summer,dataset\formal_men_summer\White Shirt – Casual And Formal Looks.jpeg
2002-08-23 20:10:09,beach,male,Winter,dataset\beach_men\Men Floral Print Button Up Shirt.jpeg
2010-12-13 02:30:56,casual,female,winter,dataset\casual_women_winter\47 Style Tips To Always Look Your Best.jpeg
2010-10-29 08:05:54,casual,female,summer,dataset\casual_women_summer\ootd casual cool summer girls outfit ribbed top mom jeans beautiful hair pose idea.jpeg
2011-07-08 21:50:55,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.53_bcb51e2a.jpg
2020-07-09 03:09:03,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132645.png
2003-10-09 13:31:47,casual,female,summer,dataset\casual_women_summer\KAWAII 🌼 GIRL FASHION STYLE 🍭🍡 _FASHION _KAWAII GIRLS 美しいファッション 👠 💄  ASIAN STYLE.jpeg
2014-12-05 01:28:09,casual,male,winter,dataset\casual_men_winter\Minimal fall outfit.jpeg
2019-06-10 06:01:40,formal,male,summer,dataset\formal_men_summer\Casual outfits for men.jpeg
2004-11-03 17:20:18,beach,male,Summer,dataset\beach_men\What to Wear on a Cruise [2023 Style Guide] (1).jpeg
2010-03-12 06:39:24,formal,female,summer,dataset\formal_women_summer\Women_s Suit Separates and Essentials.jpeg
2007-05-26 13:29:07,casual,male,winter,dataset\casual_men_winter\18 Most Popular Winter Outfits Men Streetwear Korean Recommendations You Have To See At Once.jpeg
2011-06-03 05:52:43,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234252.png
2016-04-27 21:35:31,casual,female,summer,dataset\casual_women_summer\cr_ zaraynaf on ig.jpeg
2018-03-18 06:03:33,formal,male,summer,dataset\formal_men_summer\Definitive Male.jpeg
2018-01-02 12:04:33,formal,male,summer,dataset\formal_men_summer\How To Mix Pants _ Jackets The RIGHT Way.jpeg
2019-10-22 05:51:12,formal,male,summer,dataset\formal_men_summer\Semi Formal Attire For Men - Semi Formal Dressing Style For Men.jpeg
2000-06-07 11:53:23,beach,male,Summer,dataset\beach_men\Verão 2020 _ 33 Looks de Moda Praia para você se Inspirar.jpeg
2016-11-26 06:23:01,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-165836.png
2007-07-05 15:35:18,casual,male,winter,dataset\casual_men_winter\822cd032c41f6066fe89a293bd2ec36a.jpg
2018-07-18 09:50:19,formal,female,winter,dataset\formal_women_winter\d773b327-9761-4a60-88b5-525faef130f9.jpeg
2009-05-16 20:12:34,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170518.png
2004-06-12 07:06:05,formal,male,summer,dataset\formal_men_summer\30292570-b910-4326-8a50-767cb8179b61.jpeg
2007-01-01 15:45:19,formal,male,summer,dataset\formal_men_summer\024045e1-72e7-46dd-91c4-cb420c2601fb.jpeg
2007-07-13 15:41:55,formal,female,winter,dataset\formal_women_winter\Grooms Woman (1).jpeg
2001-11-11 21:26:13,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-233951.png
2014-02-24 02:29:19,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-132840.png
2019-05-04 08:43:33,formal,male,summer,dataset\formal_men_summer\Sites-INT-Site (3).jpeg
2006-10-28 22:19:21,casual,female,winter,dataset\casual_women_winter\FASHION BLOG __ neutral colored outfits.jpeg
2004-11-01 00:29:52,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122336.png
2006-11-19 19:18:28,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171101.png
2019-02-06 08:10:52,formal,male,summer,dataset\formal_men_summer\photoshoot pose for men in formal outfit.jpeg
2009-01-21 16:18:31,casual,female,winter,dataset\casual_women_winter\26 Simple Fall Outfits with Flannel » Lady Decluttered.jpeg
2013-01-10 18:30:55,casual,female,summer,dataset\casual_women_summer\683009bd-28a9-4df6-bc04-f002a7d872d2.jpeg
2007-08-22 03:11:36,formal,female,winter,dataset\formal_women_winter\Classical Work Outfit For Winter - FashionActivation (1).jpeg
2000-06-29 09:34:04,formal,male,summer,dataset\formal_men_summer\spring outfit inspiration - spring outfit ideas - spring outfits casual - spring outfit style.jpeg
2016-07-25 04:02:10,casual,male,summer,dataset\casual_men_summer\Easy Going_.but Keep it Stylish_.but Keep it Stylish_.but Keep it Stylish_.jpg
2005-08-30 11:44:49,formal,male,summer,dataset\formal_men_summer\Kingston Slim Fit Black Shirt - US LARGE.jpeg
2003-04-15 07:00:27,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-170645.png
2010-09-15 07:54:51,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131147.png
2016-03-29 22:48:27,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-133553.png
2007-04-07 16:08:37,beach,male,Winter,dataset\beach_men\Coolest Pool Party Outfits Or Beach Party Looks to Steal.jpeg
2000-04-22 10:18:13,formal,female,summer,dataset\formal_women_summer\644c0f84-c9d1-403e-b146-44a64c225594.jpeg
2007-05-30 17:47:57,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-133802.png
2017-08-18 08:39:35,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.58.05_5f2b7e07.jpg
2014-06-25 04:43:48,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.54_a3acba1c.jpg
2009-01-06 13:32:07,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-165906.png
2000-01-01 08:18:46,formal,female,winter,dataset\formal_women_winter\Women Suits and Sneaker Trend - FashionActivation.jpeg
2003-08-04 08:49:58,casual,female,summer,dataset\casual_women_summer\Instagram Outfits +.jpeg
2020-06-20 16:45:58,formal,male,summer,dataset\formal_men_summer\33 Ways to Wear & Style White Button Down Shirts For Men.jpeg
2012-06-12 10:13:43,formal,female,winter,dataset\formal_women_winter\fall outfits.jpeg
2000-01-21 00:35:15,formal,male,winter,dataset\formal_men_winter\It was night that night__ Photo.jpeg
2010-03-01 13:14:50,formal,male,summer,dataset\formal_men_summer\Men_s Clothing Store Toronto_ Best Menswear _ Custom Suits.jpeg
2013-10-06 01:45:23,formal,male,summer,dataset\formal_men_summer\Summer Outfit Trends 2021- 15 Best Summer Outfits for Men.jpeg
2011-11-27 03:14:26,casual,male,winter,dataset\casual_men_winter\Man ideas.jpeg
2015-09-24 09:45:17,beach,male,Summer,dataset\beach_men\9322a1a2-a54e-4f66-ba95-1b49496861d4.jpeg
2019-02-21 15:46:06,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.44_c7468cd4.jpg
2018-11-04 16:08:26,formal,male,summer,dataset\formal_men_summer\388c2b6f-51a7-4526-9cbe-bb91eeeb25ea.jpeg
2003-12-09 13:41:36,casual,female,winter,dataset\casual_women_winter\693da218-7689-441e-b094-cccf8c06993e.jpeg
2012-09-29 12:29:20,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234009.png
2016-10-08 18:10:58,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170943.png
2015-04-03 02:28:24,formal,male,winter,dataset\formal_men_winter\The Gentleman_s Guide to Casual Fridays _ Patyrns.jpeg
2004-09-03 19:20:16,formal,male,summer,dataset\formal_men_summer\819e9604-5b00-4b1c-af57-705377a9d79f.jpeg
2016-01-23 11:08:00,formal,female,summer,dataset\formal_women_summer\Slim Straight Leg Dress Pants for Tall Women in Fawn - 12 _ Extra Tall _ Fawn.jpeg
2010-03-18 04:31:37,formal,male,summer,dataset\formal_men_summer\15 Sophisticated Formal Outfit Ideas For Men.jpeg
2012-09-22 05:15:39,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-121919.png
2013-09-15 16:42:46,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170111.png
2005-02-28 07:04:36,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-120057.png
2011-02-19 13:17:59,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131445.png
2017-10-09 12:44:16,formal,female,summer,dataset\formal_women_summer\527e5fa4-961f-4632-ad6c-48a73684a6c8.jpeg
2020-10-20 12:47:14,beach,male,Summer,dataset\beach_men\05c0874d-ad53-4a40-ab58-d354541b63c3.jpeg
2006-08-19 16:23:15,casual,male,winter,dataset\casual_men_winter\67f079b0-3126-4c9b-8c75-b7c03323c238.jpeg
2014-05-06 13:34:15,formal,male,summer,dataset\formal_men_summer\Dress Well Bro.jpeg
2002-01-18 10:07:12,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.58_bc940e2d.jpg
2014-03-06 06:09:32,casual,male,winter,dataset\casual_men_winter\Screenshot_20240104-120146.png
2009-05-19 13:22:06,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132921.png
2019-01-04 15:38:35,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-120357.png
2006-03-17 21:33:14,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171045.png
2009-05-09 17:42:48,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171128.png
2001-10-21 05:32:52,formal,female,summer,dataset\formal_women_summer\d5406d34-265e-417a-a397-8662453866e3.jpeg
2000-01-26 08:56:43,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131846.png
2009-04-22 11:45:16,formal,male,summer,dataset\formal_men_summer\Grey Mix 07.jpeg
2006-09-19 17:18:31,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.58_820b05a2.jpg
2004-03-21 22:30:04,formal,female,summer,dataset\formal_women_summer\Corporate Apparel _ Business Clothing.jpeg
2012-01-29 06:17:37,formal,male,summer,dataset\formal_men_summer\617c1a0c-45c5-469f-9433-1b4cd45768c0.jpeg
2002-07-26 09:43:38,casual,male,winter,dataset\casual_men_winter\55f069ac-93c1-4134-a370-0d628a161d43.jpeg
2010-06-10 00:02:30,beach,male,Summer,dataset\beach_men\24d206de-e9e7-4c55-b9c1-1b6760f1e8ba.jpeg
2019-12-11 19:12:43,formal,female,winter,dataset\formal_women_winter\Winter Casual Style Stylish Collection of Corporate Dresses Ladies.jpeg
2001-07-30 11:03:38,beach,male,Summer,dataset\beach_men\A fashion classic for men in summer.jpeg
2014-01-02 20:18:02,casual,female,summer,dataset\casual_women_summer\25 Cute Summer Outfits For Woman in 2020 - Cassi Adams.jpeg
2003-02-23 20:58:27,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171147.png
2012-05-12 00:44:34,formal,male,summer,dataset\formal_men_summer\Shirt Styles for Men.jpeg
2018-09-14 00:23:14,casual,male,winter,dataset\casual_men_winter\Men Overshirts _ ZARA United States.jpeg
2020-11-06 15:45:46,casual,female,summer,dataset\casual_women_summer\Pop Rocky.jpeg
2011-02-27 05:19:30,formal,male,summer,dataset\formal_men_summer\Formal Shirts and Pants Matching Combination __ Formal pant shirt photo_ - TiptopGents.jpeg
2006-09-30 06:35:44,casual,female,winter,dataset\casual_women_winter\12 Chic Hoodie Outfits For Women For A Cool Stylish Look.jpeg
2011-02-27 13:14:31,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-120347.png
2010-02-25 15:49:39,casual,male,winter,dataset\casual_men_winter\resort men_s winter fashion  men_s fashion 2023 winter  men_s european fashion winter  men_s winter.jpeg
2006-03-12 02:51:38,formal,male,summer,dataset\formal_men_summer\f219ad15-65da-45e9-8535-512d62a1aa8e.jpeg
2010-07-01 11:59:04,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-133045.png
2000-03-29 15:01:58,beach,male,Summer,dataset\beach_men\beach floral shirts.jpeg
2015-08-31 06:02:05,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122045.png
2012-11-20 20:10:32,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.52_233420b4.jpg
2003-11-29 09:43:27,casual,male,winter,"dataset\casual_men_winter\Jeans Outfits for Work, Play, and Everything In Between.jpeg"
2014-05-11 03:29:15,formal,female,summer,dataset\formal_women_summer\584d9c41-30ba-4214-aae2-3fc5764568a2.jpeg
2006-05-13 15:41:03,formal,male,winter,dataset\formal_men_winter\The Gentleman_s Guide to Casual Fridays _ Patyrns (3).jpeg
2011-09-24 05:50:05,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.56.44_edceaeba.jpg
2003-06-30 11:05:23,formal,female,winter,dataset\formal_women_winter\e55fb9ae-2317-4c10-9d43-adb93314b947.jpeg
2012-07-23 01:06:04,formal,male,summer,dataset\formal_men_summer\How To Wear A Sports Jacket And Why You Need One!.jpeg
2016-09-14 16:20:48,formal,female,summer,dataset\formal_women_summer\Relaxed T-Shirt curated on LTK.jpeg
2012-08-03 00:46:14,casual,female,summer,dataset\casual_women_summer\🦋.jpeg
2000-08-07 05:46:19,formal,male,summer,dataset\formal_men_summer\menwithclass on Instagram_ “Love this photo of our….jpeg
2018-09-23 10:46:27,beach,male,Winter,dataset\beach_men\Aesthetic Men_s Beach Outfits_ Black Casual Summer Styles - A 2023 Forecast - mens-club_online.jpeg
2010-03-16 20:25:19,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-132129.png
2016-11-28 08:22:49,formal,male,summer,dataset\formal_men_summer\Women Love These Details In A Man_s Style - Cultura Colectiva.jpeg
2012-02-12 17:06:31,casual,male,summer,dataset\casual_men_summer\Copy of Screenshot_20240106-234030.png
2010-05-22 08:47:14,formal,female,summer,dataset\formal_women_summer\67 Most Saved Business Casual Outfits For Women Summer Advice You_ll Be Amazed By Immediately.jpeg
2020-06-02 02:07:38,casual,female,summer,dataset\casual_women_summer\55301730-582f-4135-8641-305ce244515c.jpeg
2014-07-04 12:09:19,casual,male,winter,dataset\casual_men_winter\af827e71-3a68-42f6-a19c-66c59f02d224.jpeg
2003-10-26 21:40:44,casual,male,summer,dataset\casual_men_summer\211785c3-dfd9-49d0-9d17-d98c29955821.jpeg
2005-11-24 07:47:16,formal,male,summer,dataset\formal_men_summer\9f66d506-d614-4a9c-bb6b-ba6998255739.jpeg
2004-04-03 04:15:59,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171423.png
2017-04-08 15:16:38,formal,female,winter,dataset\formal_women_winter\d7bc1b96-9c2c-442d-bf5d-7f88a33178d1.jpeg
2011-09-11 22:38:02,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.21_f64a302d.jpg
2012-02-29 21:25:22,beach,male,Summer,dataset\beach_men\2023 Most Fashionable Shirts collection.jpeg
2000-06-14 09:59:51,formal,male,summer,dataset\formal_men_summer\Men_s Grey Pants With Shirts Beautiful Combination Outfits 2022.jpeg
2010-08-09 22:07:13,casual,female,winter,dataset\casual_women_winter\dedb2820-4a4f-4331-b856-4cc62a8208ee.jpeg
2004-10-15 04:41:55,casual,female,winter,dataset\casual_women_winter\39289b6e-1f9a-476c-a823-2a482fb9a6e6.jpeg
2010-02-12 10:15:36,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.59_a1980bc0.jpg
2010-09-27 22:47:27,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132322.png
2016-06-26 08:55:17,formal,male,summer,dataset\formal_men_summer\Fashion for Kids.jpeg
2008-01-31 08:43:20,formal,male,summer,dataset\formal_men_summer\79015272-3454-4bff-a8d9-fe5c5cf526f1.jpeg
2012-01-01 06:39:28,casual,male,winter,dataset\casual_men_winter\black men winter outfits casual streetwear  casual winter outfits men classy streetwear winter drip.jpeg
2013-10-14 11:28:03,formal,male,summer,dataset\formal_men_summer\8bd25c51-7fc3-4702-9366-e384da594fd9.jpeg
2002-04-04 08:47:52,casual,female,summer,dataset\casual_women_summer\b8e1c5b4-a29f-4246-98b9-6900ab14710f.jpeg
2020-01-25 00:33:37,casual,male,summer,dataset\casual_men_summer\Old money shirts.jpeg
2016-03-14 05:52:45,formal,male,summer,dataset\formal_men_summer\2c78a50f-10b5-407c-bfdd-ba3af1b5dedd.jpeg
2017-07-13 18:37:32,beach,male,Summer,dataset\beach_men\Men_s Vacation Style_ Copy These Looks to Look Dapper On Holiday.jpeg
2007-09-10 18:22:07,formal,female,summer,dataset\formal_women_summer\10 Affordable Online Shops Fashionable Women Visit for Work Outfits.jpeg
2015-04-23 00:26:53,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171753.png
2006-11-20 11:41:47,formal,female,winter,dataset\formal_women_winter\01d4ebe2-d3fc-4350-a0a6-efbabbbf29ed.jpeg
2009-03-21 00:55:36,casual,male,summer,dataset\casual_men_summer\Duncan Yair Tests the Waters in Mango Man.jpeg
2012-01-31 14:57:30,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122135.png
2010-02-24 04:42:48,formal,male,summer,dataset\formal_men_summer\What Is Cocktail Attire for Men_ A Complete Guide 2023.jpeg
2015-04-29 20:12:48,casual,female,winter,dataset\casual_women_winter\CORDUROY (Fashion Bananas).jpeg
2006-03-24 12:02:26,formal,male,summer,"dataset\formal_men_summer\Men_s Shirts - Classic, Casual _ Denim Shirts for Men in Luxurious Fabrics (1).jpeg"
2013-09-22 21:42:24,casual,female,winter,dataset\casual_women_winter\af1ef712-24de-4ae9-9d64-b1c5f1a45a13.jpeg
